name,price,image
Pumpkin Cut (Squash),6.59,https://digital.loblaws.ca/PCX/20615981001_KG/en/1/20615981001_en_front_400.png
Radishes,2.49,https://digital.loblaws.ca/PCX/20032320001_EA/en/1/20032320001_en_front_400.png
Rapini,3.69,https://digital.loblaws.ca/PCX/20048070001_EA/en/1/20048070001_en_front_400.png
Red Beets,1.25,https://digital.loblaws.ca/PCX/20150181001_KG/en/1/20150181001_en_front_400.png
"Red Beets, Bunched",5.99,https://digital.loblaws.ca/PCX/20174607001_EA/en/1/20174607001_en_front_400.png
Red Carrot,1.65,https://digital.loblaws.ca/PCX/21618319001_KG/en/1/21618319001_enfr_front_400.png
"Red Field Peppers, 4-Pack",3.99,https://digital.loblaws.ca/PCX/20013208001_EA/en/1/20013208001_en_front_400.png
Red Leaf Lettuce,3.99,https://digital.loblaws.ca/PCX/20305726001_EA/en/1/20305726001_en_front_400.png
Red Onion,2.03,https://digital.loblaws.ca/PCX/20134101001_KG/en/1/20134101001_en_front_400.png
"Red Onions, 10 lb Bag",9.99,https://digital.loblaws.ca/PCX/20171965001_EA/en/1/20171965001_en_front_400.png
"Red Onions, 3 lb Bag",4.99,https://digital.loblaws.ca/PCX/20811362001_EA/en/1/20811362001_en_front_400.png
Red Potatoes,1.43,https://digital.loblaws.ca/PCX/20426724001_KG/en/1/20426724001_en_front_400.png
Romaine Lettuce,3.99,https://digital.loblaws.ca/PCX/20065036001_EA/en/1/20065036001_en_front_400.png
Ruby & Golden Little Gems Potatoes,6.99,https://digital.loblaws.ca/PCX/21037948001_EA/en/1/21037948001_en_front_400.png
Ruby Little Gems Potatoes,3.99,https://digital.loblaws.ca/PCX/21247299001_EA/en/1/21247299001_en_front_400.png
"Russet Potatoes, 5 lb Bag",4.99,https://digital.loblaws.ca/PCX/20616206001_EA/en/1/20616206001_en_front_400.png
Rutabaga,2.88,https://digital.loblaws.ca/PCX/20164563001_KG/en/1/20164563001_en_front_400.png
Savoy Cabbage,4.28,https://digital.loblaws.ca/PCX/21291599001_KG/en/1/21291599001_en_front_400.png
Scotch Bonnet Hot Peppers,4.00,https://digital.loblaws.ca/PCX/21454569001_EA/en/1/21454569001_en_front_400.png
Scotch Bonnet Peppers,0.50,https://digital.loblaws.ca/PCX/20025485001_KG/en/1/20025485001_en_front_400.png
Shallots,2.79,https://digital.loblaws.ca/PCX/21063342001_EA/en/1/21063342001_en_front_400.png
Shanghai Bok Choy,3.51,https://digital.loblaws.ca/PCX/20032454001_KG/en/1/20032454001_en_front_400.png
Shiitake Mushrooms,2.86,https://digital.loblaws.ca/PCX/20066913001_KG/en/1/20066913001_en_front_400.png
Sliced Cremini Mushrooms,2.49,https://digital.loblaws.ca/PCX/20757811_EA/en/1/20757811_en_front_400.png
Sliced Portobello Mushrooms,5.00,https://digital.loblaws.ca/PCX/20755816_EA/en/1/20755816_en_front_400.png
Sliced White Mushrooms,2.49,https://digital.loblaws.ca/PCX/20743653_EA/en/1/20743653_en_front_400.png
Snap Peas,4.99,https://digital.loblaws.ca/PCX/20712998_EA/en/1/20712998_en_front_400.png
Snow Peas,3.99,https://digital.loblaws.ca/PCX/21023553001_EA/en/1/21023553001_en_front_400.png
Spaghetti Squash,6.92,https://digital.loblaws.ca/PCX/20307900001_KG/en/1/20307900001_en_front_400.png
Spanish Onion,2.17,https://digital.loblaws.ca/PCX/20043212001_KG/en/1/20043212001_en_front_400.png
"Spinach, Bunched",4.29,https://digital.loblaws.ca/PCX/20162840001_EA/en/1/20162840001_en_front_400.png
Sweet Baby Peppers (4-Pack),5.99,https://digital.loblaws.ca/PCX/20117550001_EA/en/1/20117550001_en_front_v1_400.png
Sweet Green Peppers,2.43,https://digital.loblaws.ca/PCX/20425893001_KG/en/1/20425893001_enfr_front_v1_400.png
"Sweet Onions, 3 lb Bag",6.99,https://digital.loblaws.ca/PCX/20155979_EA/en/1/3338360282_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Sweet Potato,2.63,https://digital.loblaws.ca/PCX/20127708001_KG/en/1/20127708001_en_front_400.png
"Sweet Potatoes, 5 lb bag",6.99,https://digital.loblaws.ca/PCX/20697331001_EA/en/1/20697331001_en_front_v1_400.png
Sweet Snaps Peppers,6.00,https://digital.loblaws.ca/PCX/21596042001_EA/en/1/21596042001_en_front_400.png
Taiwanese Flat Cabbage,3.71,https://digital.loblaws.ca/PCX/20020863001_KG/en/1/20020863001_en_front_400.png
"Taro Root, Medium",16.46,https://digital.loblaws.ca/PCX/20347167001_KG/en/1/20347167001_en_front_400.png
Thai Green Chili Peppers,1.08,https://digital.loblaws.ca/PCX/20010072001_KG/en/1/20010072001_en_front_400.png
The Little Potato Company Hot Honey,5.00,https://digital.loblaws.ca/PCX/21663950_EA/en/1/62930723032_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Tomatillos,4.49,https://digital.loblaws.ca/PCX/21454332001_EA/en/1/21454332001_enfr_front_v1_400.png
Tomato Sugar Bomb,6.99,https://digital.loblaws.ca/PCX/21182393001_EA/en/1/21182393001_en_front_400.png
"Tomato, Vero",4.00,https://digital.loblaws.ca/PCX/21675550001_EA/en/1/21675550001_en_front_400.png
Tomatoes Roma Plum,26.99,https://assets.loblaws.ca/pcx_bronx_fe_assets/images/common/coming-soon-en-web.png
"Tomatoes, Roma",24.99,https://digital.loblaws.ca/PCX/20055547_EA/en/1/20055547_en_front_400.png
Variety Pack Tomatoes,7.99,https://digital.loblaws.ca/PCX/20949866001_EA/en/1/20949866001_en_front_400.png
Vine Tomato (Single Tomato),2.11,https://digital.loblaws.ca/PCX/20025417001_KG/en/1/20025417001_en_front_400.png
Watercress,2.99,https://digital.loblaws.ca/PCX/20143101001_EA/en/1/20143101001_en_front_400.png
White Onion,2.04,https://digital.loblaws.ca/PCX/20003839001_KG/en/1/20003839001_en_front_400.png
White Pearl Onions,3.99,https://digital.loblaws.ca/PCX/20151447001_EA/en/1/20151447001_en_front_400.png
White Potatoes,1.98,https://digital.loblaws.ca/PCX/20025066001_KG/en/1/20025066001_en_front_400.png
White Shimeji Mushrooms,1.79,https://digital.loblaws.ca/PCX/20666829_EA/en/1/20666829_en_front_400.png
White Yams,5.50,https://digital.loblaws.ca/PCX/20034940001_KG/en/1/20034940001_en_front_400.png
Whole Button Mushrooms,3.49,https://digital.loblaws.ca/PCX/20751829_EA/en/1/20751829_en_front_400.png
Whole Cremini Mushrooms,4.99,https://digital.loblaws.ca/PCX/20761372_EA/en/1/20761372_en_front_400.png
Whole Oyster Mushrooms,4.00,https://digital.loblaws.ca/PCX/20769135_EA/en/1/20769135_en_front_400.png
Yellow Beans,5.34,https://digital.loblaws.ca/PCX/21108038001_EA/en/1/21108038001_en_front_400.png
Yellow Hot Hot Peppers,4.00,https://digital.loblaws.ca/PCX/21454589001_EA/en/1/21454589001_en_front_400.png
Yellow Mini Potatoes,3.99,https://digital.loblaws.ca/PCX/21247300001_EA/en/1/21247300001_en_front_400.png
"Yellow Onions, 3 lb Bag",2.99,https://digital.loblaws.ca/PCX/20811994001_EA/en/1/20811994001_en_front_400.png
Yellow Potatoes,1.65,https://digital.loblaws.ca/PCX/20106716001_KG/en/1/20106716001_en_front_400.png
"Yellow Potatoes, 5 lb Bag",5.99,https://digital.loblaws.ca/PCX/20601014001_EA/en/1/20601014001_en_front_400.png
Yellow Yams,8.26,https://digital.loblaws.ca/PCX/20070018001_KG/en/1/20070018001_en_front_400.png
Yu Choy Sum,4.42,https://digital.loblaws.ca/PCX/20171853001_KG/en/1/20171853001_en_front_400.png
Zucchini Flower,7.99,https://digital.loblaws.ca/PCX/20711924_EA/en/1/20711924_enfr_front_v1_400.png
Extra Large Green Seedless Grapes,8.98,https://digital.loblaws.ca/PCX/20425775001_KG/en/1/20425775001_en_front_v1_400.png
Naturally Imperfect Avocados,5.00,https://digital.loblaws.ca/PCX/21699907001_EA/en/1/21699907001_en_front_v1_400.png
Naturally Imperfect Limes,5.00,https://digital.loblaws.ca/PCX/21673921001_EA/en/1/21673921001_en_front_400.png
Fuji Apples,1.32,https://digital.loblaws.ca/PCX/20310940001_KG/en/1/20310940001_en_front_400.png
Red Grapefruit,1.99,https://digital.loblaws.ca/PCX/20166580001_EA/en/1/20166580001_en_front_400.png
Naturally Imperfect Mandarins,5.00,https://digital.loblaws.ca/PCX/21649605001_EA/en/1/21649605001_enfr_front_v1_400.png
"McIntosh Apples, 4 lb Bag",7.99,https://digital.loblaws.ca/PCX/20713211001_EA/en/1/20713211001_en_front_v1_400.png
"Red Grapefruit, 3 lb Bag",7.99,https://digital.loblaws.ca/PCX/20118409001_EA/en/1/20118409001_en_front_400.png
White Pummelos,3.99,https://digital.loblaws.ca/PCX/20042410001_EA/en/1/20042410001_en_front_400.png
Spartan Apples,1.39,https://digital.loblaws.ca/PCX/20020314001_KG/en/1/20020314001_en_front_400.png
Kumquats,3.99,https://digital.loblaws.ca/PCX/21518661001_EA/en/1/21518661001_en_front_400.png
Quince,1.99,https://digital.loblaws.ca/PCX/20047112001_EA/en/1/20047112001_enfr_front_v1_400.png
Breadfruit,9.00,https://digital.loblaws.ca/PCX/20866318001_KG/en/1/20866318001_en_front_400.png
Atemoya,5.99,https://digital.loblaws.ca/PCX/20965690001_EA/en/1/20965690001_en_front_400.png
Alphonso mango,3.99,https://digital.loblaws.ca/PCX/20151701001_EA/en/1/20151701001_en_front_400.png
Ambrosia Apples,4.99,https://digital.loblaws.ca/PCX/21307212001_EA/en/1/21307212001_en_front_400.png
"Anjou Pears, 3 lb Bag",8.99,https://digital.loblaws.ca/PCX/20670419001_EA/en/1/20670419001_en_front_400.png
Apple Candy,3.00,https://assets.loblaws.ca/pcx_bronx_fe_assets/images/common/coming-soon-en-web.png
Apple Cosmic Crisp,2.01,https://digital.loblaws.ca/PCX/21240884001_KG/en/1/21240884001_en_front_400.png
Apricots,1.08,https://digital.loblaws.ca/PCX/20092504001_KG/en/1/20092504001_en_front_400.png
"Avocados, Bag",6.99,https://digital.loblaws.ca/PCX/20680596001_EA/en/1/20680596001_en_front_400.png
Baby Mango,1.99,https://digital.loblaws.ca/PCX/21406494001_EA/en/1/21406494001_en_front_400.png
Black Figs,0.99,https://digital.loblaws.ca/PCX/20081682001_EA/en/1/20081682001_en_front_400.png
Black Mission Figs,4.99,https://digital.loblaws.ca/PCX/20038235001_EA/en/1/20038235001_en_front_400.png
Black Plums,0.88,https://digital.loblaws.ca/PCX/20316478001_KG/en/1/20316478001_en_front_400.png
Black Seedless Grapes,10.38,https://digital.loblaws.ca/PCX/20711275001_KG/en/1/20711275001_en_front_400.png
Blackberries 1 pint,8.99,https://digital.loblaws.ca/PCX/20138228001_EA/en/1/20138228001_enfr_front_400.png
Blue Plums,7.49,https://digital.loblaws.ca/PCX/20911284001_EA/en/1/20911284001_en_front_400.png
Blueberries,8.99,https://digital.loblaws.ca/PCX/20573077_EA/en/1/20573077_en_front_v2_400.png
Bosc Pears,1.45,https://digital.loblaws.ca/PCX/20287815001_KG/en/1/20287815001_en_front_400.png
Brown Asian Pears,2.77,https://digital.loblaws.ca/PCX/20314943001_KG/en/1/20314943001_en_front_400.png
Brown Pears Gift Box (Case),19.88,https://digital.loblaws.ca/PCX/20867080_C01/en/1/20867080_en_front_400.png
Cantaloupe,3.99,https://digital.loblaws.ca/PCX/20167017001_EA/en/1/20167017001_en_front_400.png
Caramel Apple With Nuts,3.00,https://digital.loblaws.ca/PCX/20628174001_EA/en/1/20628174001_en_front_400.png
Caribbean Avocado,2.99,https://digital.loblaws.ca/PCX/20119760001_EA/en/1/20119760001_en_front_400.png
Clementine Stem & Leaf,0.92,https://digital.loblaws.ca/PCX/20613483001_KG/en/1/20613483001_en_front_400.png
Cortland Apples,1.15,https://digital.loblaws.ca/PCX/20016938001_KG/en/1/20016938001_en_front_400.png
"Cortland Apples, 4 lb bag",7.99,https://digital.loblaws.ca/PCX/20630871001_EA/en/1/20630871001_en_front_v1_400.png
D'Anjou Pears,2.01,https://digital.loblaws.ca/PCX/20174514001_KG/en/1/20174514001_en_front_400.png
Dino Melon,7.86,https://digital.loblaws.ca/PCX/21688131001_KG/en/1/21688131001_en_front_v1_400.png
Dragon Fruit,2.99,https://digital.loblaws.ca/PCX/20168395001_EA/en/1/20168395001_en_front_400.png
Easy To Peel Orri Mandarin Oranges,6.99,https://digital.loblaws.ca/PCX/20907647001_EA/en/1/20907647001_en_front_400.png
"Empire Apples, 4 lb Bag",7.99,https://digital.loblaws.ca/PCX/20630648001_EA/en/1/20630648001_en_front_v1_400.png
Flavour Burst Sungold Golden Kiwi,7.49,https://digital.loblaws.ca/PCX/20985015001_EA/en/1/20985015001_en_front_400.png
Fresh Coconut Young,4.49,https://digital.loblaws.ca/PCX/20157487001_EA/en/1/20157487001_en_front_400.png
Fresh Kiwi Fruit,4.99,https://digital.loblaws.ca/PCX/21099138001_EA/en/1/21099138001_en_front_400.png
Fuji Apple Gift Box,15.88,https://digital.loblaws.ca/PCX/20645883_EA/en/1/20645883_en_front_400.png
Fuyu Persimmon,1.99,https://digital.loblaws.ca/PCX/20139417001_EA/en/1/20139417001_enfr_front_v1_400.png
"Gala Apples, 3 lb Bag",8.99,https://digital.loblaws.ca/PCX/20606349001_EA/en/1/20606349001_en_front_400.png
"Gala Apples, 4 lb bag",4.99,https://digital.loblaws.ca/PCX/20767998001_EA/en/1/20767998001_en_front_v1_400.png
Golden Delicious Apples,1.45,https://digital.loblaws.ca/PCX/20430790001_KG/en/1/20430790001_en_front_400.png
"Golden Delicious Apples, 4 lb Bag",7.99,https://digital.loblaws.ca/PCX/20713921001_EA/en/1/20713921001_en_front_400.png
Granadilla,2.49,https://digital.loblaws.ca/PCX/20696626001_EA/en/1/20696626001_en_front_400.png
Granny Smith Apples,1.32,https://digital.loblaws.ca/PCX/20253488001_KG/en/1/20253488001_en_front_400.png
"Granny Smith Apples, 3 lb Bag",9.50,https://digital.loblaws.ca/PCX/20725795001_EA/en/1/20725795001_en_front_400.png
"Granny Smith Apples, 4 lb Bag",9.99,https://digital.loblaws.ca/PCX/20128645001_EA/en/1/20128645001_en_front_400.png
Green Cooking Bananas,1.79,https://digital.loblaws.ca/PCX/20077385001_KG/en/1/20077385001_enfr_front_v1_400.png
Green Figs,1.49,https://digital.loblaws.ca/PCX/20219700001_EA/en/1/20219700001_en_front_400.png
Green Mangoes,10.00,https://digital.loblaws.ca/PCX/20862791001_KG/en/1/20862791001_en_front_400.png
Green Seedless Grapes,7.99,https://digital.loblaws.ca/PCX/21101943001_EA/en/1/21101943001_en_front_v1_400.png
Greenhouse Grown Ontario Strawberries,7.50,https://digital.loblaws.ca/PCX/21027142001_EA/en/1/21027142001_en_front_v2_400.png
Guava,6.05,https://digital.loblaws.ca/PCX/20162500001_KG/en/1/20162500001_en_front_400.png
Hami Melons,12.82,https://digital.loblaws.ca/PCX/21051297001_KG/en/1/21051297001_en_front_400.png
"Honeycrisp Apples, 4 lb Bag",9.99,https://digital.loblaws.ca/PCX/20723960001_EA/en/1/20723960001_en_front_v1_400.png
Jackfruit Slice,7.27,https://digital.loblaws.ca/PCX/21549854001_KG/en/1/21549854001_en_front_400.png
Kaki Persimmon (Whole Case),9.99,https://digital.loblaws.ca/PCX/21211628001_C01/en/1/21211628001_en_front_v2_400.png
Kent Mango,2.49,https://digital.loblaws.ca/PCX/20951341001_EA/en/1/20951341001_en_front_400.png
"Lemons, 2 lb Bag",3.99,https://digital.loblaws.ca/PCX/20795315001_EA/en/1/20795315001_en_front_v1_400.png
Limes,0.69,https://digital.loblaws.ca/PCX/20040489001_EA/en/1/20040489001_en_front_v2_400.png
Limes Sweet,0.01,https://assets.loblaws.ca/pcx_bronx_fe_assets/images/common/coming-soon-en-web.png
Lokan Mandarin Orange Gift Box,9.88,https://digital.loblaws.ca/PCX/20859255001_EA/en/1/20859255001_en_front_400.png
Longan Fruit,4.97,https://digital.loblaws.ca/PCX/20840434001_EA/en/1/20840434001_en_front_400.png
Lychee,8.00,https://digital.loblaws.ca/PCX/20029374001_KG/en/1/20029374001_enfr_front_v1_400.png
Mandarin Kinnow,3.29,https://digital.loblaws.ca/PCX/21092151001_KG/en/1/21092151001_en_front_400.png
Mandarin Oranges,1.50,https://digital.loblaws.ca/PCX/20072482001_KG/en/1/20072482001_en_front_400.png
"Mandarin Oranges, 2 lb bag",5.99,https://digital.loblaws.ca/PCX/20099819001_EA/en/1/20099819001_en_front_400.png
Mandarin Sumo,2.77,https://digital.loblaws.ca/PCX/20562570001_KG/en/1/20562570001_en_front_400.png
Mango,1.29,https://digital.loblaws.ca/PCX/20059635001_EA/en/1/20059635001_en_front_400.png
Mango Julie,2.53,https://digital.loblaws.ca/PCX/20811584001_KG/en/1/20811584001_en_front_400.png
Mango Kesar,4.99,https://digital.loblaws.ca/PCX/21104136001_EA/en/1/21104136001_enfr_front_v1_400.png
Mango Nam Doc Mai,2.49,https://digital.loblaws.ca/PCX/21475827001_EA/en/1/21475827001_enfr_front_v1_400.png
"Mango, Sweet",3.43,https://digital.loblaws.ca/PCX/20868984001_KG/en/1/20868984001_en_front_400.png
"Mangosteen, pack 3",5.99,https://digital.loblaws.ca/PCX/21157321001_EA/en/1/21157321001_en_front_400.png
Maya Mango,3.99,https://digital.loblaws.ca/PCX/20812580001_EA/en/1/20812580001_enfr_front_v1_400.png
McIntosh Apples,1.10,https://digital.loblaws.ca/PCX/20039956001_KG/en/1/20039956001_en_front_400.png
Mini Seedless Watermelon,4.99,https://digital.loblaws.ca/PCX/20145379001_EA/en/1/20145379001_en_front_400.png
Minneola Tangelos,1.47,https://digital.loblaws.ca/PCX/20179252001_KG/en/1/20179252001_en_front_400.png
"Naturally Imperfect Apples, 6 lb bag",7.00,https://digital.loblaws.ca/PCX/20868985001_EA/en/1/20868985001_en_front_v1_400.png
Naturally Imperfect Lemons 3lb Bag,6.00,https://digital.loblaws.ca/PCX/21124487001_EA/en/1/21124487001_en_front_400.png
Naturally Imperfect Oranges,6.00,https://digital.loblaws.ca/PCX/21649536001_EA/en/1/21649536001_enfr_front_v1_400.png
Naturally Imperfect Pears 3lb,6.00,https://digital.loblaws.ca/PCX/21666583001_EA/en/1/21666583001_enfr_front_400.png
Naturally Imperfect Strawberries,5.00,https://digital.loblaws.ca/PCX/21591906001_EA/en/1/21591906001_en_front_v1_400.png
"Navel Oranges Cara Cara, 3 lb Bag",7.49,https://digital.loblaws.ca/PCX/20697748001_EA/en/1/20697748001_enfr_front_v1_400.png
Nectarines,1.23,https://digital.loblaws.ca/PCX/20319426001_KG/en/1/20319426001_en_front_400.png
"Oranges, 3 lb Bag",3.99,https://digital.loblaws.ca/PCX/20162945001_EA/en/1/20162945001_en_front_v1_400.png
"Organic Bananas, Bunch",2.64,https://digital.loblaws.ca/PCX/20139509001_KG/en/1/20139509001_enfr_front_400.png
Organic Blackberries,6.99,https://digital.loblaws.ca/PCX/20128072001_EA/en/1/20128072001_en_front_400.png
"Organic Blueberries, Half Pint",5.99,https://digital.loblaws.ca/PCX/20625647001_EA/en/1/20625647001_en_front_400.png
"Organic Bosc Pears, 3 lb bag",7.99,https://digital.loblaws.ca/PCX/20794144001_EA/en/1/20794144001_en_front_400.png
"Organic Clementines, 2 lb bag",6.99,https://digital.loblaws.ca/PCX/20607518001_EA/en/1/20607518001_en_front_400.png
Organic Green Grapes,5.99,https://digital.loblaws.ca/PCX/20637831001_EA/en/1/20637831001_en_front_400.png
"Organic Lemons, 2 lb bag",6.99,https://digital.loblaws.ca/PCX/20146331001_EA/en/1/20146331001_en_front_v1_400.png
"Organic Lime, 1 lb Bag",4.99,https://digital.loblaws.ca/PCX/20435942001_EA/en/1/20435942001_en_front_400.png
Organic Orange,6.99,https://digital.loblaws.ca/PCX/20972628001_EA/en/1/20972628001_en_front_400.png
Organic Raspberries Half Pint,6.49,https://digital.loblaws.ca/PCX/20056190001_EA/en/1/20056190001_en_front_400.png
Organic Red Grapes,5.99,https://digital.loblaws.ca/PCX/20637869001_EA/en/1/20637869001_en_front_400.png
Organic Strawberries 1 LB,8.50,https://digital.loblaws.ca/PCX/20313872001_EA/en/1/20313872001_en_front_400.png
Our Best Pick Cider Grove Apples,0.88,https://digital.loblaws.ca/PCX/21684027001_KG/en/1/21684027001_en_front_v1_400.png
Packaged Yellow Nectarine,5.99,https://digital.loblaws.ca/PCX/20594927001_EA/en/1/20594927001_en_front_400.png
Packaged Yellow Peaches,5.99,https://digital.loblaws.ca/PCX/20594406001_EA/en/1/20594406001_en_front_400.png
Palmer Mango,3.99,https://digital.loblaws.ca/PCX/20025410001_EA/en/1/20025410001_en_front_400.png
Papaya,7.14,https://digital.loblaws.ca/PCX/20817066001_KG/en/1/20817066001_en_front_400.png
Peaches,3.65,https://digital.loblaws.ca/PCX/20002646001_KG/en/1/20002646001_en_front_400.png
Physalis (Gooseberries),4.49,https://digital.loblaws.ca/PCX/20845869_EA/en/1/20845869_en_front_400.png
Pineapple,3.99,https://digital.loblaws.ca/PCX/20160992001_EA/en/1/20160992001_en_front_400.png
Pink Muscat Grapes,11.22,https://digital.loblaws.ca/PCX/20562311001_KG/en/1/20562311001_en_front_400.png
"Plantains, Single",1.08,https://digital.loblaws.ca/PCX/20111926001_KG/en/1/20111926001_en_front_400.png
Plumcots,8.71,https://digital.loblaws.ca/PCX/20176879001_KG/en/1/20176879001_en_front_400.png
Plums,5.99,https://digital.loblaws.ca/PCX/20594316001_EA/en/1/20594316001_en_front_400.png
Prickly Pears,8.99,https://assets.loblaws.ca/pcx_bronx_fe_assets/images/common/coming-soon-en-web.png
